148 24 766 -14727 18595 23766 150 532 780 -6028 26641 -8572 31 532 500 6519 770 6854
7 250 789 -26193 8564 11811 45 451 781 -19402 27946 -1870 -824 156 551 8870 17870 282
-273 10 541 15633 488 305 -4 293 811 30094 26870 3801 0 46 812 17969 17251 1160
-374 314 375 732 -30353 18651 -72 319 922 -24236 -29995 -12091 -998 274 126 4152 31450 -15625
-349 2 752 2320 3908 -27013 -87 161 892 -13732 26954 -21702 -1472 125 14 -12916 17618 1038
-103 527 875 -21071 2824 -20448 -45 760 881 -3839 1534 -20824 -937 0 813 -26384 496 11842
34 261 6 3480 -31221 -23685 -293 263 875 -2648 -25641 -24282 -1327 40 375 -22966 -27960 2442
-366 256 145 5251 22544 -29181 -346 351 970 23129 24262 -32206 -959 0 695 4458 23347 10748
25 33 468 9282 -27251 14758 -137 349 998 26404 -16938 -19458 -992 320 1000 7816 3002 -30307
11 109 578 129 7816 12796 -104 389 580 1167 14022 -16374 -738 129 53 25828 12274 -24185
117 0 500 977 15648 8030 -115 243 778 2335 18305 10854 -736 132 2 3175 15969 190
47 265 625 2045 5923 23465 32 353 623 -31132 5854 23969 2 125 126 31458 4274 16549
43 52 513 17145 -25374 23450 -162 610 831 18389 -25083 27488 -717 596 328 15664 -30900 11725
16 266 25 2450 0 16458 -202 332 888 9305 -20946 16488 -991 375 31 15 770 15
125 31 1054 129 -32025 -32071 -292 510 1098 -404 -30152 -4580 -1929 349 1021 129 3002 -14648
79 1 1007 -32315 -20346 -27267 -83 547 1018 -26414 1949 -19259 -1229 41 1 8312 -32021 10880
109 0 4 3076 -32498 -30656 130 603 934 -20216 -2387 -22900 35 516 125 7824 -9700 3063
31 500 890 19870 8793 -29251 40 514 888 20923 19536 -24549 2 11 40 4274 549 6972
140 0 751 9824 7961 -26984 137 457 766 14885 -21755 -25885 73 164 19 9862 9916 5086
126 37 762 2687 76 -19328 118 550 769 2381 -7099 -19061 2 502 253 519 32244 3315
1 11 550 2145 3419 -13557 44 487 748 10816 -8282 -12809 53 328 140 7870 32244 21269
32 26 750 10145 244 -8427 46 578 790 10114 -6106 -8374 33 500 18 7854 31793 19888
7 23 753 282 -6793 -14534 33 590 827 9519 -4885 -8160 11 504 3 641 -9811 21758
35 63 750 5870 61 -3908 54 526 774 6671 1007 -3763 6 532 15 2603 1030 -31267
4 37 777 251 4167 2564 71 615 783 1816 6061 -167 78 537 265 122 5679 0
31 16 783 4885 2198 4190 50 587 791 5770 3839 5374 0 504 39 6320 30 5328
3 2 750 0 0 9038 87 584 739 5992 7137 9213 66 564 594 1984 984 7893
0 46 547 -3893 16320 8572 90 579 743 -3687 16259 10442 23 500 564 -6361 0 2099
4 0 750 -1160 1526 1007 40 681 815 -671 19259 4587 32 4 594 20788 2091 4427
47 97 816 4061 977 0 64 587 821 4251 13045 -106 34 595 254 4396 12717 -28320
31 17 500 2992 8061 -7656 87 559 739 -1068 8412 -7916 62 567 78 32479 8091 -11236
0 46 720 1503 1015 -11442 16 555 735 1778 -511 -11610 7 500 695 2076 3938 -11236
70 31 532 2709 -5587 -10106 20 636 741 6877 -5572 -10022 2 617 750 2015 7832 -13664
0 15 757 4893 -1893 -5541 -1 610 767 7076 -1419 -5236 2 507 109 0 -3419 30
32 125 770 3931 1190 -7557 61 640 787 4442 1694 -3709 19 631 47 4152 1534 3977
20 4 501 984 1007 -946 35 576 726 3312 -1167 -603 72 507 1 2931 -5862 5923
43 8 751 3419 610 2076 75 626 751 3870 -3320 2022 7 500 71 4152 -23206 2511
0 15 754 4412 -3885 0 15 685 775 4328 -3709 5030 -1112 531 752 3175 30483 1244
125 63 783 519 -3664 7 -66 688 756 4297 -3587 3381 -1077 187 753 152 -11473 1954
127 46 500 992 320 -6435 -82 606 688 5145 732 -2687 -1062 1 46 488 748 21479
133 16 656 -5778 0 -11656 -39 646 662 -2114 167 -9641 -1000 519 535 30391 14300 -1033
125 95 687 38 5862 -9770 -24 622 678 5763 -9328 -8435 -874 562 70 8312 18636 2005
17 65 689 0 15 -3893 43 615 682 4412 -6824 -1725 8 142 180 91 12048 -10575
47 1 783 30 -3900 4885 37 632 755 1335 -3351 5038 4 580 0 0 10819 1984
32 70 723 -6694 977 11977 80 582 727 -4908 -801 12954 4 502 687 -2708 28468 12763
5 0 500 2106 2961 1541 30 587 710 -8244 -122 13000 11 578 125 4155 -26854 12717
99 1 835 -7816 -3412 8412 3 660 828 -641 -2885 8229 -1120 640 10 24926 404 8183
1 16 785 7 -5793 3977 15 670 851 167 -633 5427 -1122 629 7 45 -13893 4015
39 8 753 305 8083 2931 38 726 829 -5312 8694 267 0 187 78 3246 8801 29689
34 90 685 1381 5389 -7511 57 555 686 -12175 5282 -6946 0 578 0 1770 1038 10819
0 7 690 5007 8305 -14595 10 629 692 -8717 -7984 -14656 11 524 78 -23412 15946 3262
94 63 695 1099 8916 -19541 -4 583 716 7145 -22664 -19641 -776 500 62 488 610 -24845
93 70 500 122 13725 -31007 3 553 689 106 -17083 -23603 -803 562 10 -31876 7816 4605
133 15 660 1557 16671 -27290 -36 589 693 -2076 -10450 -27335 4 500 625 -12112 20526 3002
