-1000 135 3 -1908 183 305 -912 208 53 -496 -1450 946 -998 63 31 -2534 30 0
-968 125 15 -1954 0 183 -936 196 52 -572 -1251 839 -995 82 31 -1938 625 0
-962 133 5 -3847 -1709 366 -935 199 47 -297 -1549 68 -999 63 46 -1954 389 7
-962 133 5 -3847 -1709 366 -935 199 47 -297 -1549 68 -999 63 46 -1954 389 7
-1000 135 0 251 38 129 -915 198 52 557 -1381 -1160 -990 62 31 -2137 992 -1099
-964 125 0 -3358 488 15 -885 213 48 22 -641 -832 -871 78 50 -1435 664 15
-960 128 13 -1847 343 152 -923 200 52 206 -1648 -343 -996 63 32 -1221 732 0
-998 128 17 83 15 0 -920 201 44 694 -1206 259 -991 64 31 244 0 0
-998 125 1 -1938 1007 -664 -937 194 54 244 -1160 -770 -987 82 33 -1587 38 0
-997 125 0 312 0 -854 -924 192 50 -68 -1335 -610 -992 81 48 0 320 -1122
-998 125 6 -2946 503 740 -919 205 33 -229 -1206 -1305 -999 73 47 7 0 -1893
-982 125 4 -2687 335 137 -902 212 39 -595 -1267 -618 -1000 78 33 -2793 61 -541
-1000 127 0 -2801 7 -488 -921 205 44 -610 -1496 -473 -994 80 31 -1885 244 106
-990 125 0 -1923 992 22 -943 199 40 244 -1740 -106 -988 63 31 -2541 793 946
-1000 132 2 7 229 549 -930 208 49 -488 -1725 -732 -1000 62 32 -1709 30 38
-1000 126 11 30 30 251 -929 204 44 1969 -2007 -137 -999 74 47 244 15 -694
-991 126 0 122 15 -358 -916 203 51 229 -1251 -908 -999 81 18 0 30 190
-1000 129 3 0 366 366 -921 208 59 -137 -603 297 -995 94 54 7 519 22
-1000 125 1 122 -1954 61 -927 211 62 580 -1366 1587 -1000 82 31 122 160 0
-964 127 0 305 2015 38 -910 221 53 -572 -1511 1251 -996 80 54 0 76 122
-989 80 16 190 1954 671 -923 197 59 557 -1145 -1740 -992 70 41 335 22 496
-1000 87 0 0 244 0 -932 213 48 435 -1702 -2709 -996 62 47 183 610 244
-999 137 0 99 496 -1343 -927 221 48 1167 -1694 -1832 -997 63 46 801 7 38
-981 137 3 -3908 488 129 -912 221 39 183 694 -519 -994 66 34 183 30 -977
-994 140 1 -6091 0 -969 -913 209 34 -4106 1786 -1122 -926 8 33 175 1480 -1145
-964 141 7 122 76 618 -917 197 13 4961 1740 4152 -928 7 0 3938 0 3541
-967 128 4 984 129 183 -895 197 10 7145 2030 38 -930 67 4 2931 0 732
-997 125 1 129 61 305 -939 234 48 3816 1358 -2938 -982 76 55 7 290 -3664
-997 250 1 -2656 -3778 -2885 -924 259 39 -961 -2305 -2709 -918 250 7 1969 488 -2809
-996 266 7 16625 -7358 17099 -955 309 6 21152 -5732 19259 -992 250 14 3022 -7793 19549
-1212 256 32 -26453 14766 17989 -1067 831 100 -27117 -20244 27347 -2000 251 37 32610 -23381 30042
-1979 85 146 6141 19805 0 -864 838 221 30523 14407 -7318 -793 257 251 -27960 10819 129
