42 410 889 1961 1587 -7809 61 405 924 1885 -5900 -5885 62 390 628 1557 977 -6709
0 7 878 1000 977 -5305 74 383 866 -2236 -2534 -5328 37 390 630 3916 1068 740
6 391 763 30 30 -1954 42 401 876 -2648 2694 -1893 64 381 529 91 984 61
48 0 773 -1404 7 -1832 74 384 893 -1580 1099 -1877 24 376 551 -5732 244 -1709
3 10 791 -3297 0 -1954 70 384 903 -1351 15 -1656 2 281 625 519 0 53
2 382 882 -1389 977 -1587 72 389 914 -961 -404 -1259 62 414 658 -1862 389 -1404
51 8 875 992 2503 -1427 89 386 883 -3404 -1099 -1122 7 376 645 -7022 -977 -1824
1 0 750 -1465 549 -1435 54 431 887 -1259 -1511 -1137 70 298 625 83 -1954 137
1 11 767 91 61 -1465 76 375 881 412 -2511 -923 62 312 627 496 -3603 -1343
93 351 875 -3053 1961 -465 85 374 903 -1229 -2183 -557 15 289 633 -4885 -2320 -1618
62 7 883 427 137 977 83 365 881 1282 -3282 99 62 382 625 244 7 152
72 4 881 0 1229 1015 104 356 910 190 -2480 1000 63 304 625 137 -2931 30
78 0 883 244 740 1969 84 374 907 351 -3045 2297 0 375 627 0 -3839 1954
70 386 877 68 1496 2175 80 345 904 -114 -2419 2511 63 406 656 0 -2931 1961
94 0 875 -3145 1954 3175 110 389 888 -1030 -2167 3198 62 266 625 -3343 -2114 1465
95 2 880 122 22 2954 107 374 912 -45 -1603 2916 62 382 641 99 -1755 885
48 10 876 -1877 244 2961 84 383 918 -1656 -2259 3229 82 266 632 -3419 -3664 1343
88 3 878 30 0 2083 67 378 890 -412 -1381 2328 0 289 579 -473 -3412 2015
0 406 876 -3877 -1221 1549 47 388 903 -2679 -954 1755 60 377 640 -2900 -2923 1022
63 343 878 1480 -3900 0 62 0 911 7 -4763 198 68 0 656 1954 -4625 870
62 12 875 7816 7 984 71 3 751 7946 129 1053 62 0 570 7984 0 977
50 17 868 534 618 91 80 0 844 83 496 183 31 10 580 137 0 22
96 15 883 328 83 -1458 63 0 875 503 3007 -854 64 16 634 0 0 -1374
93 24 882 1526 618 137 67 10 877 984 488 0 0 0 625 977 0 244
125 36 906 1099 3053 15 93 7 877 1954 3236 145 31 6 626 244 3908 45
90 17 875 679 129 61 63 18 879 526 335 1832 31 1 625 488 0 0
94 15 878 -870 1564 -908 64 31 879 -1221 1068 -977 4 1 626 30 0 0
93 2 875 0 977 -1946 64 0 875 15 1167 -1824 62 15 626 30 152 0
102 31 876 0 259 -3755 68 23 875 1954 213 -3763 39 0 640 1984 0 -3786
91 23 875 145 152 -2809 82 8 877 2687 122 -3251 23 1 641 7 0 30
63 2 879 0 30 -3908 62 9 876 61 549 -3847 31 35 625 30 0 0
95 27 879 122 0 -3908 70 4 906 335 61 -3664 0 31 625 0 244 122
68 3 883 977 0 -3236 94 15 891 1038 610 -3343 62 15 626 977 0 122
63 31 875 -2984 91 -1862 64 37 887 -2870 335 -1954 0 0 519 0 0 0
98 15 882 -2931 519 -1458 93 6 876 -2763 488 -1954 31 4 640 -2442 488 -1832
105 17 761 -3908 335 -885 62 32 875 -2625 221 -916 66 31 503 7 0 -977
93 11 875 -2923 244 -1221 95 0 882 -2549 15 -1221 3 13 640 -2931 0 -1832
74 31 875 -2809 366 15 95 19 876 -2702 61 15 0 7 625 -3847 0 15
98 7 875 -2908 610 -847 94 9 898 -2931 274 0 31 9 640 -2931 251 137
66 24 891 -3900 488 68 63 1 878 -2625 992 145 37 0 640 -3847 0 0
93 1 885 -3419 1045 404 93 31 875 -2931 61 366 31 31 625 -2923 0 7
93 3 881 -2854 816 106 97 3 895 -2625 786 68 6 15 640 122 496 7
75 35 875 -1061 244 38 64 40 896 -1870 122 45 10 1 625 -1954 122 15
41 346 906 320 977 68 46 388 892 488 412 61 62 3 625 99 61 244
144 1 750 -2198 5923 3549 140 0 829 -2442 6167 3450 128 5 0 30361 4152 977
125 388 550 145 122 931 126 406 558 12709 0 656 125 125 7 11725 0 0
126 454 812 7816 488 977 136 470 773 7832 488 488 0 0 750 7946 15 488
16 376 0 122 -11236 -3877 70 388 1 618 -12549 -3839 0 328 0 152 -24279 23580
93 406 993 30 -7694 1954 37 399 0 15 -7297 2442 0 0 1000 15 -19715 0
95 410 890 1740 -3786 8076 101 0 912 129 -3885 8564 78 0 625 30 -4570 7816
9 46 756 3297 2259 4893 15 51 757 4068 2152 4954 7 50 750 0 244 977
1 11 812 244 488 2198 80 1 762 -977 183 2022 3 8 251 8870 30 15
2 5 774 0 38 3969 1 0 766 244 99 4396 8 70 250 488 0 61
0 63 765 5893 9068 992 10 74 750 6351 9290 0 4 16 750 1954 15 0
1 31 1066 488 2053 -27083 26 1 1085 1000 2564 -27236 48 15 1062 61 0 -29251
69 1 1056 3908 8366 -30427 62 8 1001 4030 11847 -31145 0 0 0 15 7885 3979
15 0 750 4053 4167 3033 25 0 862 4213 4396 3796 0 7 7 0 30 6981
54 31 758 748 4496 -21404 93 64 766 1465 4312 -23389 70 39 750 0 61 3246
128 64 753 9282 8305 -14129 160 68 766 8793 7824 -13679 157 0 0 7816 0 -26311
84 23 812 7916 9312 -14595 80 6 763 7877 8854 -15389 0 9 8 977 488 -15511
32 7 758 5885 6106 -15358 16 3 763 5908 5862 -15435 47 0 252 0 6106 23033
3 46 883 3916 5877 -18923 125 49 878 4000 5862 -19465 62 16 258 4396 6122 10819
0 390 1000 427 2198 -30534 19 392 1000 137 1038 -30572 0 128 1003 251 977 3002
258 426 757 3000 2213 -19290 126 410 875 2343 3083 -18992 0 382 47 1526 0 -15532
251 449 773 7 7969 -15587 130 437 775 91 4213 -15358 250 382 7 977 3908 -12509
93 5 786 7938 10755 488 97 33 796 8946 10748 992 125 0 766 1038 0 0
0 41 757 1954 -343 8664 0 0 785 641 244 8862 0 7 750 244 0 8366
164 426 753 2015 14664 15648 134 392 875 2106 14778 15763 31 31 625 7 5862 15938
0 17 750 3916 984 19633 8 6 789 2977 1114 19854 0 15 750 992 30 19786
0 468 751 5213 7816 16198 11 406 760 4992 8396 16549 7 66 504 1007 8549 15633
141 125 791 10809 3923 7839 125 125 893 10541 3419 8007 134 5 379 9893 671 0
130 381 882 1473 0 76 132 375 875 1221 -3908 450 130 250 93 0 -31425 0
140 455 751 8320 488 1969 140 446 750 7893 641 2938 125 204 500 61 152 2938
12 417 910 -7442 4167 15671 10 391 878 -7328 4427 16427 0 375 375 18758 0 15908
32 1 877 -6717 -1923 15648 15 7 887 -5374 -3145 15648 0 0 635 312 -28265 0
1 36 750 244 7862 13687 13 4 828 259 8000 13679 0 0 500 183 9557 4038
15 417 766 -3870 7816 10564 3 407 750 -3526 5740 10480 0 0 501 -11725 977 7
0 454 768 -3847 4946 7816 0 422 768 -3839 5862 7816 0 15 503 -11603 3908 488
0 0 783 244 7 4396 0 0 801 610 15 3931 4 0 3 977 7 305
0 31 766 61 3572 496 31 0 763 305 4000 152 7 11 62 244 30 1969
19 416 878 17847 15633 -14633 3 440 907 18297 16854 -15633 0 383 375 15755 15633 31267
95 27 31 -5679 10320 -31267 109 32 1000 0 11847 -30656 62 62 1 7 7 -31267
125 4 0 320 3931 -21984 125 4 1 251 5740 -22320 134 227 19 374 18682 4101
63 11 754 259 38 -22961 93 370 872 793 -22290 -17610 62 110 876 496 -30229 -26059
125 72 750 4030 244 -6534 121 319 788 5167 -14923 -6045 0 252 580 5145 -18628 18796
125 25 750 7 4030 4183 131 0 753 7 4290 5129 125 46 62 488 7 1954
86 62 791 -3763 1007 9916 104 35 750 -3648 1045 9770 0 35 47 -14651 0 122
23 437 754 2015 -1946 15 36 439 759 2022 -3145 610 35 344 63 1954 6210 15
81 346 1001 1954 1954 -12198 -36 473 1035 4145 -1740 -12618 -1464 507 0 5007 -12773 -29267
0 263 62 1984 4137 6132 89 489 1019 5679 -11572 -32580 31 10 0 5862 32007 18651
7 8 500 7893 1961 26453 105 424 687 -6076 -12603 29987 68 375 572 11523 32274 18865
95 9 695 45 8366 -30984 119 309 709 -656 -7725 -23824 156 250 8 366 -23450 -31038
134 5 813 91 68 -6473 241 516 832 17412 -15694 -5572 156 3 758 1473 -21132 10941
133 35 767 7954 1267 11862 175 367 835 12442 -11938 14083 165 31 57 68 -30353 1969
19 31 937 7824 -7725 16183 88 421 972 8832 -6000 22213 19 281 125 549 12937 17862
3 11 784 12274 10114 23969 174 573 813 12770 12770 23786 3 514 751 11793 6015 23480
0 415 844 3908 11732 19755 121 476 857 -8824 28129 21755 125 250 289 11263 15641 17587
128 5 812 9038 15885 8366 125 16 777 7832 15671 8412 126 15 500 7824 977 0
126 379 758 -8167 4641 740 197 431 866 -557 -9748 8435 129 276 4 25683 -23067 122
129 422 814 3099 15 7816 175 423 820 -4847 -17870 10480 32 49 750 32578 15775 2442
0 0 879 549 0 1015 126 514 914 1244 -11687 14977 2 531 580 992 21882 12732
8 0 914 0 4152 17358 89 499 939 2679 6374 17503 49 63 560 106 549 1717
